,ASVno,totalcount,Rel.abun,taxonomy,Genera
ASV_1137,ASV_1137,195,0.012703178,Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Kirschsteiniotheliaceae;Taeniolella;,Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Kirschsteiniotheliaceae;Taeniolella
ASV_1138,ASV_1138,195,0.012703178,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_1141,ASV_1141,194,0.012638033,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria
ASV_1142,ASV_1142,194,0.012638033,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_1144,ASV_1144,194,0.012638033,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_1148,ASV_1148,194,0.012638033,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_1149,ASV_1149,193,0.012572889,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_1150,ASV_1150,193,0.012572889,Fungi;Basidiomycota;;;;;,Fungi;Basidiomycota;;;;
ASV_1151,ASV_1151,193,0.012572889,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Stemphylium;Stemphylium callistephi ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Stemphylium
ASV_1152,ASV_1152,193,0.012572889,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_1153,ASV_1153,193,0.012572889,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Tyrannosorus;,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Tyrannosorus
ASV_1156,ASV_1156,193,0.012572889,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_1158,ASV_1158,193,0.012572889,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia globosa ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_1159,ASV_1159,193,0.012572889,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_1160,ASV_1160,192,0.012507744,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora
ASV_1161,ASV_1161,192,0.012507744,Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Sclerococcaceae;Sclerococcum;,Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Sclerococcaceae;Sclerococcum
ASV_1162,ASV_1162,192,0.012507744,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_1163,ASV_1163,192,0.012507744,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_1164,ASV_1164,192,0.012507744,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium coffeae ,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium
ASV_1165,ASV_1165,191,0.0124426,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaetopsis;Pyrenochaetopsis tabarestanensis ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaetopsis
ASV_1167,ASV_1167,191,0.0124426,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_1168,ASV_1168,191,0.0124426,Fungi;;;;;;,Fungi;;;;;
ASV_1170,ASV_1170,191,0.0124426,Fungi;;;;;;,Fungi;;;;;
ASV_1171,ASV_1171,191,0.0124426,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_1172,ASV_1172,191,0.0124426,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_1173,ASV_1173,190,0.012377455,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_1174,ASV_1174,190,0.012377455,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_1175,ASV_1175,190,0.012377455,Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;,Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta
ASV_1176,ASV_1176,190,0.012377455,Fungi;Rozellomycota;;Gs11;;;,Fungi;Rozellomycota;;Gs11;;
